s,d_s,theta_1,d_theta_1,u,time,T
8.003389531487966e-08,-4.260286063688927e-07,-3.141592529938812,-1.703875213918436e-07,1.1004326723267013e-06,21.904999999999927,1.2690047591479421e-08
7.791744305959752e-08,-4.2055229574396164e-07,-3.141592530794602,-1.7190086101485116e-07,1.0952621249862116e-06,21.909999999999926,1.2629280902084582e-08
7.582830627398327e-08,-4.151024185017371e-07,-3.1415925316577957,-1.733486709518652e-07,1.0899754484449051e-06,21.914999999999925,1.2567198456039423e-08
7.376635138237021e-08,-4.096795381434851e-07,-3.141592532528067,-1.747319918125273e-07,1.0845760716503945e-06,21.919999999999924,1.250383954996242e-08
7.173144203358234e-08,-4.042842013716624e-07,-3.141592533405097,-1.760518565331107e-07,1.0790673543645468e-06,21.924999999999923,1.2439242690673546e-08
6.972343918499456e-08,-3.9891693806344895e-07,-3.141592534288571,-1.773092892558028e-07,1.0734526616426868e-06,21.92999999999992,1.2373446414002991e-08
6.774220118562855e-08,-3.935782616829541e-07,-3.1415925351781784,-1.7850530607356234e-07,1.0677352760989707e-06,21.93499999999992,1.2306488333956328e-08
6.578758385768787e-08,-3.8826866949332163e-07,-3.1415925360736154,-1.7964091499748209e-07,1.0619184379264868e-06,21.93999999999992,1.223840556709307e-08
6.385944057704143e-08,-3.8298864276525463e-07,-3.1415925369745823,-1.8071711564825283e-07,1.0560053456133962e-06,21.94499999999992,1.2169234751346375e-08
6.195762235281586e-08,-3.7773864692497137e-07,-3.1415925378807845,-1.8173489903622417e-07,1.0499991680566539e-06,21.949999999999918,1.2099012169302036e-08
6.008197790564444e-08,-3.7251913194359653e-07,-3.141592538791932,-1.8269524812205886e-07,1.043902996274968e-06,21.954999999999917,1.2027773234247136e-08
5.823235374461303e-08,-3.6733053246896807e-07,-3.141592539707741,-1.8359913752021563e-07,1.0377198949256916e-06,21.959999999999916,1.1955553034989624e-08
5.640859424339128e-08,-3.621732680197312e-07,-3.1415925406279306,-1.844475331779835e-07,1.0314528898473708e-06,21.964999999999915,1.1882386216230408e-08
5.4610541715242834e-08,-3.5704774323964664e-07,-3.141592541552226,-1.8524139262996808e-07,1.0251049560169207e-06,21.969999999999914,1.1808306841021942e-08
5.2838036486635256e-08,-3.519543482033855e-07,-3.141592542480357,-1.859816652815773e-07,1.0186790072522325e-06,21.974999999999913,1.1733348275745925e-08
5.10909169697996e-08,-3.4689345853087674e-07,-3.1415925434120577,-1.8666929188071864e-07,1.0121779345017535e-06,21.97999999999991,1.1657543610786494e-08
4.936901973455497e-08,-3.4186543556697287e-07,-3.1415925443470676,-1.873052044607231e-07,1.0056045927807754e-06,21.98499999999991,1.1580925519478954e-08
4.767217957894038e-08,-3.3687062667886225e-07,-3.1415925452851305,-1.8789032663459138e-07,9.989617776221214e-07,21.98999999999991,1.1503525996366776e-08
4.6000229598386834e-08,-3.319093655425574e-07,-3.1415925462259944,-1.8842557372232652e-07,9.922522272609709e-07,21.99499999999991,1.1425376395472831e-08
4.435300125423077e-08,-3.26981972119868e-07,-3.141592547169412,-1.8891185204598768e-07,9.854786845378743e-07,21.999999999999908,1.1346508083631658e-08
4.2730324441109404e-08,-3.2208875312867804e-07,-3.1415925481151414,-1.8935005978569176e-07,9.786437982379973e-07,22.004999999999907,1.1266951382829068e-08
4.113202755311687e-08,-3.1723000206833724e-07,-3.1415925490629437,-1.8974108625111086e-07,9.717502120681554e-07,22.009999999999906,1.1186736534247047e-08
3.9557937548905036e-08,-3.124059996163959e-07,-3.1415925500125854,-1.9008581269200218e-07,9.648004903882633e-07,22.014999999999905,1.1105892889037191e-08
3.80078800159051e-08,-3.0761701358357776e-07,-3.1415925509638374,-1.9038511121886987e-07,9.577972065636274e-07,22.019999999999904,1.1024449865714462e-08
3.648167923352901e-08,-3.0286329936685744e-07,-3.1415925519164745,-1.9063984581496858e-07,9.507428433440606e-07,22.024999999999903,1.0942435878405851e-08
3.497915823522101e-08,-2.981450999563423e-07,-3.141592552870276,-1.9085087159252814e-07,9.436398821030222e-07,22.0299999999999,1.0859879296313563e-08
3.350013886969516e-08,-2.934626462539979e-07,-3.141592553825025,-1.9101903522390018e-07,9.364907404688731e-07,22.0349999999999,1.0776807774139615e-08
3.204444186091427e-08,-2.888161572583586e-07,-3.14159255478051,-1.9114517490283932e-07,9.292977991278612e-07,22.0399999999999,1.0693248533841292e-08
3.061188686730451e-08,-2.842058401855471e-07,-3.1415925557365227,-1.9123012003615066e-07,9.220634145622995e-07,22.0449999999999,1.060922851322913e-08
2.9202292539758795e-08,-2.796318908327395e-07,-3.141592556692859,-1.912746918997417e-07,9.147898705615244e-07,22.049999999999898,1.0524773834988584e-08
2.7815476578770325e-08,-2.750944935626489e-07,-3.1415925576493193,-1.9127970276841628e-07,9.07479454018118e-07,22.054999999999897,1.0439910628522606e-08
2.6451255790859047e-08,-2.705938216018624e-07,-3.141592558605708,-1.9124595644936304e-07,9.001343921572996e-07,22.059999999999896,1.0354664348609948e-08
2.510944614369264e-08,-2.661300372647005e-07,-3.141592559561833,-1.911742482681357e-07,8.927568674323836e-07,22.064999999999895,1.026905994718832e-08
2.3789862820101927e-08,-2.617032921715845e-07,-3.1415925605175063,-1.9106536533759665e-07,8.853490186231977e-07,22.069999999999894,1.0183121873933565e-08
2.249232027162732e-08,-2.573137272182591e-07,-3.141592561472544,-1.9092008571271103e-07,8.779129906650888e-07,22.074999999999893,1.0096874617871863e-08
2.1216632270983028e-08,-2.5296147303945755e-07,-3.141592562426766,-1.9073917937345464e-07,8.704508357603117e-07,22.07999999999989,1.0010341643531217e-08
1.9962611963169512e-08,-2.486466500859488e-07,-3.1415925633799966,-1.9052340795482076e-07,8.629645907017502e-07,22.08499999999989,9.923546217993532e-09
1.8730071916194126e-08,-2.443693687042049e-07,-3.1415925643320626,-1.902735242807279e-07,8.554562763487763e-07,22.08999999999989,9.836511416413603e-09
1.75188241709305e-08,-2.401297294012455e-07,-3.141592565282796,-1.8999027265895603e-07,8.479278605918937e-07,22.09499999999989,9.74925971104126e-09
1.632868028953009e-08,-2.3592782315891872e-07,-3.1415925662320308,-1.8967438951491404e-07,8.403812484653529e-07,22.099999999999888,9.66181287911346e-09
1.515945140320576e-08,-2.3176373137081338e-07,-3.1415925671796066,-1.8932660249137342e-07,8.328183576210696e-07,22.104999999999887,9.574192798981384e-09
1.4010948259241248e-08,-2.2763752621499143e-07,-3.141592568125365,-1.8894763116740366e-07,8.252410311643911e-07,22.109999999999886,9.486420527716655e-09
1.288298126693796e-08,-2.2354927070632382e-07,-3.1415925690691524,-1.8853818663916117e-07,8.176511017335206e-07,22.114999999999885,9.39851698155945e-09
1.1775360542986894e-08,-2.194990188741029e-07,-3.141592570010818,-1.88098971550893e-07,8.100503664441879e-07,22.119999999999884,9.310502669152703e-09
1.0687895955964376e-08,-2.1548681593490414e-07,-3.1415925709502144,-1.8763068017696376e-07,8.024405878397503e-07,22.124999999999883,9.222397701704445e-09
9.620397169525274e-09,-2.1151269864073703e-07,-3.141592571887198,-1.871339990180457e-07,7.94823458833422e-07,22.12999999999988,9.134221418105758e-09
8.572673684951974e-09,-2.075766951885826e-07,-3.141592572821629,-1.866096060035474e-07,7.872006904308853e-07,22.13499999999988,9.045993328080366e-09
7.5445348832175e-09,-2.036788255052068e-07,-3.14159257375337,-1.8605817086151665e-07,7.795739366751592e-07,22.13999999999988,8.957732302015304e-09
6.535790065656236e-09,-1.998191015192986e-07,-3.1415925746822877,-1.8548035563241238e-07,7.71944797181638e-07,22.14499999999988,8.869456598110058e-09
5.546248494361457e-09,-1.9599752699861305e-07,-3.141592575608252,-1.848768132645403e-07,7.643149041371106e-07,22.149999999999878,8.781184808984355e-09
4.575719431683528e-09,-1.9221409807255874e-07,-3.1415925765311354,-1.842481893041909e-07,7.566857852108641e-07,22.154999999999877,8.692934374301893e-09
3.624012178409316e-09,-1.8846880323712604e-07,-3.1415925774508144,-1.8359512118328375e-07,7.490589670865397e-07,22.159999999999876,8.604722701894263e-09
2.690936111742504e-09,-1.8476162342959878e-07,-3.141592578367168,-1.8291823802341552e-07,7.414359615054518e-07,22.164999999999875,8.516567017143279e-09
1.7763007223056333e-09,-1.8109253234514945e-07,-3.141592579280079,-1.8221816126376362e-07,7.338182168898667e-07,22.169999999999874,8.428483836951053e-09
8.79915650052825e-10,-1.7746149655597387e-07,-3.141592580189433,-1.814955044115434e-07,7.26207157835116e-07,22.174999999999873,8.340489403341233e-09
1.5907198873622924e-12,-1.738684755102112e-07,-3.1415925810951184,-1.8075087273671272e-07,7.186042091525334e-07,22.179999999999872,8.252599939267204e-09
-8.588640237810232e-10,-1.7031342195714298e-07,-3.1415925819970267,-1.799848642021114e-07,7.110107106136437e-07,22.18499999999987,8.164830728201432e-09
-1.701638283039618e-09,-1.667962817462948e-07,-3.141592582895053,-1.791980681888376e-07,7.034280421696338e-07,22.18999999999987,8.077197465784281e-09
-2.5269214731844302e-09,-1.6331699431163008e-07,-3.141592583789094,-1.7839106684536863e-07,6.958574869329488e-07,22.19499999999987,7.989714784415238e-09
-3.334902690270278e-09,-1.5987549252270896e-07,-3.1415925846790507,-1.7756443398303745e-07,6.88300357784223e-07,22.199999999999868,7.902397619822832e-09
-4.125770679469234e-09,-1.5647170315687345e-07,-3.141592585564826,-1.7671873646123213e-07,6.807578731671042e-07,22.204999999999867,7.815259862801062e-09
-4.899713804357714e-09,-1.5310554679851836e-07,-3.1415925864463268,-1.7585453315441883e-07,6.732312716710174e-07,22.209999999999866,7.728315603404562e-09
-5.656920016193033e-09,-1.4977693793560947e-07,-3.141592587323461,-1.7497237485239154e-07,6.657217725817742e-07,22.214999999999865,7.641578708903351e-09
-6.3975768244220844e-09,-1.464857853560109e-07,-3.1415925881961404,-1.7407280538379455e-07,6.582305159197136e-07,22.219999999999864,7.555062172608796e-09
-7.1218712680542446e-09,-1.4323199209685326e-07,-3.1415925890642793,-1.731563609667628e-07,6.507586518315295e-07,22.224999999999863,7.468779071283568e-09
-7.829989887108226e-09,-1.4001545552473904e-07,-3.1415925899277948,-1.7222356986640673e-07,6.433073144228443e-07,22.229999999999862,7.382742293902274e-09
-8.522118695067115e-09,-1.3683606765881654e-07,-3.1415925907866065,-1.7127495329446734e-07,6.358775731845e-07,22.23499999999986,7.296964013446665e-09
-9.198443152145004e-09,-1.3369371517233926e-07,-3.141592591640636,-1.70311024903537e-07,6.284704972954553e-07,22.23999999999986,7.211456384645098e-09
-9.859148139029826e-09,-1.3058827958158932e-07,-3.141592592489809,-1.693322910924223e-07,6.210871181499864e-07,22.24499999999986,7.1262311320165555e-09
-1.0504417931247112e-08,-1.2751963730532483e-07,-3.141592593334052,-1.6833925074889215e-07,6.137284552528986e-07,22.249999999999858,7.041299836764831e-09
-1.113443617442735e-08,-1.244876599667703e-07,-3.1415925941732947,-1.6733239597078582e-07,6.063954677109061e-07,22.254999999999857,6.956673409315852e-09
-1.1749385859834929e-08,-1.2149221419626116e-07,-3.1415925950074697,-1.663122108721044e-07,5.990891541018281e-07,22.259999999999856,6.872363171086821e-09
-1.2349449300468905e-08,-1.185331620573294e-07,-3.141592595836511,-1.652791728054183e-07,5.918104277863511e-07,22.264999999999855,6.788379508478871e-09
-1.2934808108471403e-08,-1.156103611436699e-07,-3.141592596660356,-1.6423375241105579e-07,5.845601827319e-07,22.269999999999854,6.7047325757621186e-09
-1.3505643172562005e-08,-1.1272366449257087e-07,-3.1415925974789434,-1.6317641259556508e-07,5.773393302198069e-07,22.274999999999853,6.621432706266216e-09
-1.4062134635980992e-08,-1.0987292087502423e-07,-3.141592598292215,-1.6210760955372582e-07,5.701487235093267e-07,22.279999999999852,6.538489584224733e-09
-1.4604461875529519e-08,-1.0705797494438627e-07,-3.1415925991001146,-1.610277927656349e-07,5.629891861275926e-07,22.28499999999985,6.45591256114057e-09
-1.5132803480890714e-08,-1.0427866720009209e-07,-3.141592599902588,-1.5993740445623063e-07,5.558615488588356e-07,22.28999999999985,6.373711047652798e-09
-1.5647337234391926e-08,-1.015348342003931e-07,-3.141592600699584,-1.5883688001760746e-07,5.487665999397966e-07,22.29499999999985,6.291893983310419e-09
-3.5123638463470272e-06,-0.0013985850688108536,3.141579404646837,-0.005316796792447949,-0.27969670679533065,22.299999999999848,-0.0030200660918238537
-1.4258394136097994e-05,-0.0028998270470895317,3.1415386030167625,-0.010998989985615444,-0.3002483956557357,22.304999999999847,-0.003243830152924432
-3.276749045652565e-05,-0.004503811481081531,3.141468490543808,-0.017039994195739608,-0.32079688679839985,22.309999999999846,-0.0034679113105722447
-5.955520368605383e-05,-0.006211273810729737,3.141367283532041,-0.023435612863226585,-0.34149246592964105,22.314999999999845,-0.003693945948421389
-9.514250446863763e-05,-0.00802364650230378,3.14123321342813,-0.03018398449776471,-0.36247453831480864,22.319999999999844,-0.003923453619212451
-0.00014005914076315506,-0.009943008015503192,3.141064515648349,-0.037285381513112156,-0.3838723026398821,22.324999999999843,-0.004157844355828087
-0.0001948467482141027,-0.01197203496487586,3.140859419384217,-0.04474201996525789,-0.40580538987453324,22.329999999999842,-0.004398425600157046
-0.0002602953659573564,-0.014207412132425618,3.1406152494823516,-0.05291316769447764,-0.44707543350995177,22.33499999999984,-0.004848227241367009
-0.0003374299408127779,-0.016646417809742974,3.1403284848415165,-0.061778150001982834,-0.4878011354634709,22.33999999999984,-0.005292719176224869
-0.00042726131265601703,-0.019286130927552686,3.13999571106209,-0.0713149650752694,-0.5279426235619425,22.34499999999984,-0.005731494748795505
-0.0005307879587730099,-0.022124527519244472,3.1396136165902666,-0.0815044777579815,-0.567679318338357,22.349999999999838,-0.006166513940708199
-0.0006490003351090662,-0.025160423015178034,3.1391789789156634,-0.09233020688967805,-0.607179099186712,22.354999999999837,-0.00659961232352232
-0.0007828849373407833,-0.028393417877508816,3.138688651804869,-0.10377812361736839,-0.6465989724661563,22.359999999999836,-0.007032508328926117
-0.0009333849382040058,-0.031806582467780176,3.13813971771434,-0.11577082801978159,-0.6826329180542714,22.364999999999835,-0.00742952811774477
-0.001101403121447541,-0.0354006908296339,3.1375294782927012,-0.12829800746193376,-0.7188216723707457,22.369999999999834,-0.007828904232569637
-0.0012878456538391936,-0.03917632212702719,3.1368552897646023,-0.14134814655591166,-0.7551262594786569,22.374999999999833,-0.008230237029887951
-0.0014936201867018948,-0.04313349101805326,3.1361145724235273,-0.15490713670992623,-0.7914337782052155,22.379999999999832,-0.008632327965360084
-0.0017196331691848939,-0.04727170197514641,3.135304823026172,-0.1689585050158601,-0.8276421914186282,22.38499999999983,-0.009034094593722711
-0.001966787424209189,-0.05159000003457147,3.1344236260730707,-0.18348363083655264,-0.8636596118850121,22.38999999999983,-0.009434562837647577
-0.0022359222933956736,-0.05606394764002244,3.133468883453803,-0.1983742457893691,-0.8947895210901938,22.39499999999983,-0.009783037865295512
-0.0025278146232307354,-0.0606929842940022,3.1324388111903794,-0.21361291742496394,-0.9258073307959518,22.399999999999828,-0.010131067980854613
-0.002843239822678794,-0.06547709548522121,3.131331707943529,-0.22918402401349147,-0.9568222382438019,22.404999999999827,-0.01047984451369309
-0.003182972484440974,-0.07041596921965074,3.130145953963277,-0.24507055486181384,-0.987774746885905,22.409999999999826,-0.010828737378129661
-0.003547784978276538,-0.0755090283145748,3.128880017676506,-0.26125425332507274,-1.0186118189848121,22.414999999999825,-0.011177185279445924
-0.003938446200137058,-0.08075546042963315,3.127532461579473,-0.27771575179430846,-1.04928642301167,22.419999999999824,-0.011524690818526969
-0.004355649390231295,-0.08612581560806165,3.1261022178477322,-0.29432662691703604,-1.0740710356857008,22.424999999999823,-0.01180941829457029
-0.00480001297334316,-0.09161961763668437,3.12458858442883,-0.31106893435785965,-1.0987604057245444,22.429999999999822,-0.012093908759417423
-0.0052721553139889596,-0.09723731862163539,3.122990940334496,-0.3279281929733449,-1.123540196990202,22.43499999999982,-0.01238017087836655
-0.005772695834875118,-0.10297888973282823,3.1213087417266827,-0.34488802729951373,-1.1483142222385707,22.43999999999982,-0.012667170512431223
-0.006302252723440588,-0.10884386569335963,3.1195415309125663,-0.36193035835399373,-1.1729951921062793,22.44499999999982,-0.012953968434622017
-0.006861440853239345,-0.11483138622614304,3.1176889444121443,-0.379035583777187,-1.197504106556683,22.449999999999818,-0.013239713728047785
-0.007450787825896203,-0.12090740283660024,3.1157510323203415,-0.39605796955796957,-1.215203322091441,22.454999999999817,-0.013452732016480099
-0.008070733711823786,-0.12707095153443285,3.1137282573167315,-0.4129781479282896,-1.2327097395665216,22.459999999999816,-0.013664428699839162
-0.008721717647696067,-0.1333226228144795,3.1116211637591835,-0.42978281393248186,-1.2503342560093336,22.464999999999815,-0.013878154624784022
-0.009404180406455472,-0.1396624806892819,3.1094303671814494,-0.4464568055167305,-1.267971574960473,22.469999999999814,-0.014092767759457305
-0.01011856187846836,-0.14609010811587383,3.107156563094719,-0.46298329727263987,-1.285525485318389,22.474999999999813,-0.014307222873423219
-0.010865298771996476,-0.1526046492953723,3.1048005348477457,-0.4793439832405838,-1.3029082358996888,22.479999999999812,-0.01452056474119422
-0.011644732038278396,-0.1591686572173956,3.1023635045766937,-0.4953817580655609,-1.3128015844046614,22.48499999999981,-0.014653753780085358
-0.01245710540953059,-0.16578069128348183,3.099847135516348,-0.511077212653611,-1.322406813217249,22.48999999999981,-0.014784495005340107
-0.0133026609471296,-0.17244152375612223,3.097253165968752,-0.5264197258898434,-1.3321664945280831,22.49499999999981,-0.014917549989003366
-0.014181643104033524,-0.1791513390054475,3.0945833920376007,-0.5413968013019099,-1.3419630498650523,22.499999999999808,-0.015051633276826064
-0.015094295902927834,-0.1859097805522762,3.091839676508905,-0.5559942656816548,-1.3516883093657421,22.504999999999807,-0.01518555955939142
-0.0160408603414758,-0.19271599486691035,3.0890239567668143,-0.570196456378633,-1.361242862926832,22.509999999999806,-0.015318236621838892
-0.017021476223624755,-0.19953035799267185,3.0861386156842965,-0.5838409512452007,-1.3628726251523005,22.514999999999805,-0.015365896103865783
-0.01803617928705245,-0.20635086737840663,3.083186488060692,-0.5969093219586302,-1.364101877146955,22.519999999999804,-0.015409724765336755
-0.01908500249619871,-0.21317841628009748,3.0801704718281817,-0.6093947382155026,-1.3655097803381724,22.524999999999803,-0.015455947568465127
-0.020167981732303972,-0.22001327816200728,3.077093503539454,-0.6212885846686999,-1.366972376381958,22.529999999999802,-0.015503198526277226
-0.021285152809206065,-0.226855152598829,3.073958566814458,-0.632580652474866,-1.3683748873643455,22.5349999999998,-0.015550209341336703
-0.022436548710717742,-0.2337032080058424,3.070768699857158,-0.6432593197225367,-1.3696110814026812,22.5399999999998,-0.01559580253139694
-0.023622099413420777,-0.24051707307537107,3.0675273725261167,-0.6531636605569594,-1.3627730139057326,22.5449999999998,-0.015554519450060287
-0.02484162758798407,-0.24729419674994615,3.0642384970609635,-0.662277565966786,-1.355424734915019,22.549999999999798,-0.015507977220871607
-0.026094951967502816,-0.2540355550575527,3.060906030765107,-0.6705991115678108,-1.3482716615213148,22.554999999999797,-0.015463754005701663
-0.027381894588726682,-0.26074149343199354,3.0575339446494194,-0.6781247404923484,-1.3411876748881677,22.559999999999796,-0.01542044951623058
-0.028702277746160205,-0.26741176954141477,3.054126231156861,-0.6848494386411107,-1.3340552218842445,22.564999999999795,-0.015376754803191178
-0.030055921152937697,-0.2740455931695819,3.050686911036875,-0.690766899498114,-1.3267647256334265,22.569999999999794,-0.015331445902760749
-0.031442543565880124,-0.2806033720073893,3.0472204020677225,-0.6957247310015392,-1.31155576756148,22.574999999999793,-0.015200624640337878
-0.032861757185180966,-0.2870820757129475,3.043731533794742,-0.6997105361743495,-1.2957407411116553,22.579999999999792,-0.015063200377843238
-0.03431316915805847,-0.29348271343805243,3.0402251570428254,-0.7027281898280094,-1.280127545020981,22.58499999999979,-0.014927851589546034
-0.03579639013862442,-0.29980567878832953,3.036706106806868,-0.7047801497301317,-1.2645930700554178,22.58999999999979,-0.014793202397964758
-0.03731103130446998,-0.306050787549894,3.033179208964702,-0.7058676056155351,-1.2490217523128964,22.59499999999979,-0.014657957875799193
-0.03885670155550383,-0.31221731286364557,3.029649286267883,-0.7059906190176947,-1.2333050627503115,22.59999999999979,-0.014520898579532048
-0.040432914778705066,-0.31826797641684984,3.026121504256384,-0.7050121198197239,-1.2101327106408497,22.604999999999787,-0.014302956397812054
-0.042039083236619805,-0.32419940674904607,3.0226013892106005,-0.7029248030792835,-1.1862860664392512,22.609999999999786,-0.014077324932203324
-0.043674613244737814,-0.33001259649815895,3.0190944599567953,-0.6997389427728165,-1.1626379498225778,22.614999999999785,-0.01385338348025545
-0.04533891464270031,-0.33570796268684083,3.015606186851496,-0.6954636519606298,-1.1390732377363764,22.619999999999784,-0.013629839438372348
-0.04703139799377451,-0.3412853777428378,3.012141997299601,-0.690106997444046,-1.1154830111993945,22.624999999999783,-0.013405467552855271
-0.04875147193439865,-0.34674419850681987,3.008707280717551,-0.6836761070665991,-1.0917641527964166,22.629999999999782,-0.013179105630005156
-0.05049845959191975,-0.3520508645016189,3.005307698643011,-0.6760551000429341,-1.0613331989598063,22.63499999999978,-0.012879512867999461
-0.0522715913939529,-0.35720185631163864,3.0019492046663485,-0.6672429637273302,-1.030198362003948,22.63999999999978,-0.012571558272205822
-0.05407009128930073,-0.36219810182749385,2.998637712673867,-0.6572565780288384,-0.9992491031710444,22.64499999999978,-0.012264807606011074
-0.05589318658358562,-0.3670400158864634,2.9953790543646956,-0.6461119354831368,-0.9683828117939133,22.64999999999978,-0.011958106741367458
-0.05774010543207272,-0.371727523508376,2.9921789834999775,-0.6338242163782247,-0.9375015243825252,22.654999999999777,-0.011650352982610206
-0.05961007444523555,-0.37626008175675757,2.9890431797890216,-0.6204078588306671,-0.9065116496763141,22.659999999999776,-0.011340492124306718
-0.06150224711312968,-0.38060898540089655,2.9859775129316812,-0.605772508485342,-0.8697807288277909,22.664999999999775,-0.010967547225319903
-0.06341569656623772,-0.3847707958423149,2.9829880629819723,-0.5899243151938695,-0.8323620882836694,22.669999999999774,-0.010586100685805866
-0.06534948939246626,-0.38874633464910474,2.980080836439752,-0.572886535551399,-0.795107761357966,22.674999999999773,-0.010205326429362402
-0.06730269520631146,-0.3925359908889739,2.9772617250621662,-0.5546818061563765,-0.7579312479738275,22.679999999999772,-0.009824253291201379
-0.06927438452384,-0.39613973612243986,2.9745365088780122,-0.535332177921298,-0.7207490466931934,22.68499999999977,-0.00944194432381802
-0.0712636267108728,-0.39955713869068493,2.9719108590366767,-0.514859147931022,-0.6834805136490195,22.68999999999977,-0.009057495231253909
-0.0732694323707926,-0.40276512527723324,2.9693905490736743,-0.4932003262104945,-0.6415973173096644,22.69499999999977,-0.008621864952743741
-0.07529074662524038,-0.4057605765018773,2.9669814740091143,-0.470369457815148,-0.5990902449288116,22.69999999999977,-0.00817818054297179
-0.07732650850714406,-0.40854417625959855,2.9646894219954127,-0.4463955298356047,-0.556719951544247,22.704999999999767,-0.007734643352498111
-0.07937565961956848,-0.41111626871016654,2.962520037174432,-0.42130715438630856,-0.514418490113597,22.709999999999766,-0.007290494457915918
-0.08143714245412613,-0.4134768651128918,2.960478821562692,-0.3951325645658624,-0.47211928054504804,22.714999999999765,-0.006844991554234324
-0.08350989874338677,-0.41562565059136575,2.958571136956367,-0.36789961059112375,-0.4297570956947982,22.719999999999764,-0.0063974086736548206
-0.08559282682755844,-0.41754558307730094,2.9568023602863214,-0.3395744305466542,-0.3839864971870409,22.724999999999763,-0.005911507247368648
-0.0876847760045087,-0.4192340877028072,2.9551778997438785,-0.3101783439909841,-0.33770092510125244,22.729999999999762,-0.005418571292521859
-0.08978459045134218,-0.4206916910305822,2.9537030258395607,-0.27974509022329314,-0.291520665554998,22.73499999999976,-0.004925297522000818
-0.09189111637704082,-0.42191867924887666,2.9523828407659964,-0.24830825146072982,-0.24539764365889172,22.73999999999976,-0.004431152427869087
-0.09400320081836261,-0.4229150972798363,2.9512222792770793,-0.21590121547352503,-0.19928360619192212,22.74499999999976,-0.00393560182227963
-0.09611969043249673,-0.4236807483738113,2.950226109747544,-0.18255714078880503,-0.15313021879500371,22.74999999999976,-0.003438111685438963
-0.09823940409220053,-0.4242047155077064,2.9493990332383744,-0.1482698179479267,-0.10479342677901336,22.754999999999757,-0.0029154546849369458
-0.1003611288044408,-0.4244851693884013,2.948745694994856,-0.11306775737653937,-0.05609077613898583,22.759999999999756,-0.002387289063987113
-0.10248364790195505,-0.4245224696172978,2.948270575690813,-0.0769882662321458,-0.007460045779292528,22.764999999999755,-0.0018583445741261228
-0.10460574616947244,-0.4243168373896575,2.9479779693473773,-0.04006869269216252,0.04112644552805724,22.769999999999754,-0.0013283139295833522
-0.1067262091314474,-0.4238683474003268,2.947871983290794,-0.0023463609524215154,0.08969799786613142,22.774999999999753,-0.000796872544821395
-0.10884382230169798,-0.4231769206999052,2.9479565384238775,0.03614148922532945,0.1382853400843202,22.779999999999752,-0.0002636803639553847
-0.11095735883722513,-0.42223769351095414,2.9482354129553467,0.07537501313393989,0.18784543779021212,22.78499999999975,0.0002816329367709253
-0.11306557748270744,-0.4210497646819715,2.9487122476208603,0.1153190797644597,0.23758576579653323,22.78999999999975,0.0008304985163021751
-0.11516723520174513,-0.41961332293310194,2.949390496276445,0.15593407617848976,0.28728834977390694,22.79499999999975,0.0013805654854064512
-0.11726108981347128,-0.4179285217573544,2.950273414111704,0.19718015419985707,0.33696023514950324,22.79999999999975,0.0019319190960413047
-0.11934589977913009,-0.4159954645061668,2.951364056694625,0.23901731865918455,0.38661145023751814,22.804999999999747,0.0024846777602854295
-0.12142042391744344,-0.41381419081917287,2.952665279442485,0.28140550958394384,0.4362547373987919,22.809999999999746,0.0030389903211237752
-0.12348342392952186,-0.41138581401219326,2.9541797267480865,0.3243003849731152,0.48567536139591705,22.814999999999745,0.00359254403177046
-0.12553366482947967,-0.4087105459709269,2.9559098291377106,0.36766074360559164,0.5350536082532802,22.819999999999744,0.004147303191296516
-0.12756991219622954,-0.40578840072902256,2.957857812451593,0.4114459168578091,0.5844290483808646,22.824999999999743,0.00470371077546154
-0.129590931854974,-0.4026194627687567,2.960025698065552,0.45561479261866383,0.6337875920531656,22.829999999999742,0.005261630535155307
-0.13159549017536892,-0.39920386538921027,2.962415300948244,0.5001259250584703,0.6831194759092898,22.83499999999974,0.005820974602778589
-0.13358235426580195,-0.3955417707839973,2.9650282282493823,0.54493763724784,0.7324189210425833,22.83999999999974,0.006381699851353591
-0.13555030947483918,-0.3916403128308887,2.967865813195349,0.5899820577692826,0.7802915906217254,22.84499999999974,0.0069287376803630445
-0.1374981628323336,-0.38750103016688553,2.9709291020919526,0.6352122849341577,0.8278565328006317,22.84999999999974,0.0074742164070601864
-0.13942472479160142,-0.38312375354024075,2.9742189227174096,0.6805878107121882,0.8754553253289519,22.854999999999738,0.008021854998825663
-0.14132880541376666,-0.37850849532585595,2.977735898603778,0.7260674494239225,0.9230516428769637,22.859999999999737,0.008571285731028042
-0.14320921520460014,-0.3736554210075393,2.9814804459802478,0.7716094703385983,0.9706148636633356,22.864999999999736,0.009122203985041015
-0.14506476581400288,-0.368564822753549,2.985452771359439,0.8171717222801202,1.0181196507980592,22.869999999999735,0.009674363601334975
-0.14689430300180062,-0.3632500523655525,2.9896527479623796,0.8626630736758074,1.0629540775992963,22.874999999999734,0.010199543114451575
-0.14869671371964707,-0.3577142347730252,2.994079890088175,0.908031075796667,1.1071635185054651,22.879999999999733,0.010719887774655058
-0.15047089181104448,-0.3519570017859347,2.9987334831451466,0.9532366192770476,1.1514465974181085,22.88499999999973,0.011242980320059841
-0.152215730031343,-0.3459782863334775,3.003612614643366,0.9982396590242805,1.1957430904914401,22.88999999999973,0.01176819895963228
